record_type,adv_id,legal_adviser_name,business_name,crd_number,sec_number,firm_type,registration_status,registration_date,last_adv_filing_date,city,state,country,phone,reported_website,vc_signal_strength,vc_signal_reason,new_to_snapshot,feed_date,source_url,iapd_url,linkedin_company_search_url,linkedin_people_search_url,website_search_url,verification_status,freshness_bucket
adv_signal,adv-332009,DRUMMOND KNIGHT ASSET MANAGEMENT PTY LTD,DRUMMOND KNIGHT ASSET MANAGEMENT PTY LTD,332009,802-130943,ERA,ACTIVE,2024-07-19,2025-09-26,NSW SYDNEY,,Australia,61 2 9160 4885,https://www.dkam.com/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/332009,https://www.linkedin.com/search/results/companies/?keywords=DRUMMOND+KNIGHT+ASSET+MANAGEMENT+PTY+LTD,https://www.linkedin.com/search/results/people/?keywords=DRUMMOND+KNIGHT+ASSET+MANAGEMENT+PTY+LTD+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=DRUMMOND+KNIGHT+ASSET+MANAGEMENT+PTY+LTD+venture+capital,unresolved,older_registration
adv_signal,adv-332288,PRIVEQ ADVISORY VII AB,PRIVEQ ADVISORY VII AB,332288,802-130934,ERA,ACTIVE,2024-07-18,2026-04-01,STOCKHOLM,,Sweden,+4684596760,https://www.linkedin.com/company/priveq-investment,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/332288,https://www.linkedin.com/search/results/companies/?keywords=PRIVEQ+ADVISORY+VII+AB,https://www.linkedin.com/search/results/people/?keywords=PRIVEQ+ADVISORY+VII+AB+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=PRIVEQ+ADVISORY+VII+AB+venture+capital,unresolved,older_registration
adv_signal,adv-317143,"HST VENTURES, LLC","HST VENTURES, LLC",317143,801-130693,Registered,APPROVED,2024-07-17,2026-02-24,PARK CITY,UT,United States,435-962-9194,https://hst-ventures.com/,possible_venture_manager,The filed adviser name contains an explicit venture/VC term; strategy still needs verification.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/317143,https://www.linkedin.com/search/results/companies/?keywords=HST+VENTURES%2C+LLC,https://www.linkedin.com/search/results/people/?keywords=HST+VENTURES%2C+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=HST+VENTURES%2C+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-331982,ABERFORTH PARTNERS LLP,ABERFORTH,331982,802-130919,ERA,ACTIVE,2024-07-16,2026-07-16,"EDINBURGH, MIDLOTHIAN",,United Kingdom,44-131-220-0733,https://www.aberforth.co.uk,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/331982,https://www.linkedin.com/search/results/companies/?keywords=ABERFORTH,https://www.linkedin.com/search/results/people/?keywords=ABERFORTH+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=ABERFORTH+venture+capital,unresolved,older_registration
adv_signal,adv-330153,FORBION NORTH AMERICA LLC,FORBION NORTH AMERICA LLC,330153,802-130921,ERA,ACTIVE,2024-07-16,2026-04-14,BOSTON,MA,United States,+1 617 735 7752,https://forbion.com/en,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/330153,https://www.linkedin.com/search/results/companies/?keywords=FORBION+NORTH+AMERICA+LLC,https://www.linkedin.com/search/results/people/?keywords=FORBION+NORTH+AMERICA+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=FORBION+NORTH+AMERICA+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-306263,ASTRA VENTURES INVESTMENT PARTNERS LLC,ASTRA VENTURES,306263,801-130617,Registered,APPROVED,2024-07-12,2026-04-15,,,,901-230-5576,http://www.astraalts.com,possible_venture_manager,The filed adviser name contains an explicit venture/VC term; strategy still needs verification.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/306263,https://www.linkedin.com/search/results/companies/?keywords=ASTRA+VENTURES,https://www.linkedin.com/search/results/people/?keywords=ASTRA+VENTURES+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=ASTRA+VENTURES+venture+capital,unresolved,older_registration
adv_signal,adv-332047,SPENCER VENTURES MANAGEMENT LLC,SPENCER VENTURES MANAGEMENT LLC,332047,802-130901,ERA,ACTIVE,2024-07-11,2026-03-30,NEW YORK,NY,United States,347-213-9778,https://www.spencer.vc/,possible_venture_manager,The adviser reports the private-fund exemption and its filed name contains an explicit venture/VC term.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/332047,https://www.linkedin.com/search/results/companies/?keywords=SPENCER+VENTURES+MANAGEMENT+LLC,https://www.linkedin.com/search/results/people/?keywords=SPENCER+VENTURES+MANAGEMENT+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=SPENCER+VENTURES+MANAGEMENT+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-332228,"STARSHIP VENTURES, LLC","STARSHIP VENTURES, LLC",332228,802-130903,ERA,ACTIVE,2024-07-11,2026-03-24,,,,248 425 5671,https://www.starship.vc/,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/332228,https://www.linkedin.com/search/results/companies/?keywords=STARSHIP+VENTURES%2C+LLC,https://www.linkedin.com/search/results/people/?keywords=STARSHIP+VENTURES%2C+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=STARSHIP+VENTURES%2C+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-324939,JNR EQUITY FUND I MANAGER LLC,JNR EQUITY FUND I MANAGER LLC,324939,802-130900,ERA,ACTIVE,2024-07-11,2026-02-18,WALTHAM,MA,United States,781-899-9989,,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/324939,https://www.linkedin.com/search/results/companies/?keywords=JNR+EQUITY+FUND+I+MANAGER+LLC,https://www.linkedin.com/search/results/people/?keywords=JNR+EQUITY+FUND+I+MANAGER+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=JNR+EQUITY+FUND+I+MANAGER+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-332363,"WATERTON COPPER MANAGEMENT, INC.","WATERTON COPPER MANAGEMENT, INC.",332363,802-130897,ERA,ACTIVE,2024-07-10,2026-03-30,"TORONTO, ONTARIO",,Canada,416-504-3507,,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/332363,https://www.linkedin.com/search/results/companies/?keywords=WATERTON+COPPER+MANAGEMENT%2C+INC.,https://www.linkedin.com/search/results/people/?keywords=WATERTON+COPPER+MANAGEMENT%2C+INC.+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=WATERTON+COPPER+MANAGEMENT%2C+INC.+venture+capital,unresolved,older_registration
adv_signal,adv-326818,EQT PARTNERS ASIA LIMITED,EQT PARTNERS ASIA PTE. LTD.,326818,802-130885,ERA,ACTIVE,2024-07-09,2026-03-30,"SINGAPORE, SINGAPORE",,Singapore,65 6232 6378,https://eqtgroup.com/private-capital/eqt-private-capital-asia/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/326818,https://www.linkedin.com/search/results/companies/?keywords=EQT+PARTNERS+ASIA+PTE.+LTD.,https://www.linkedin.com/search/results/people/?keywords=EQT+PARTNERS+ASIA+PTE.+LTD.+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=EQT+PARTNERS+ASIA+PTE.+LTD.+venture+capital,unresolved,older_registration
adv_signal,adv-331627,FUNDROCK MANAGEMENT COMPANY LIMITED,FUNDROCK MANAGEMENT COMPANY LIMITED,331627,802-130887,ERA,ACTIVE,2024-07-09,2026-03-26,DUBLIN 4,,Ireland,+35315669800,https://www.linkedin.com/company/bridge-fund-management-limited/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/331627,https://www.linkedin.com/search/results/companies/?keywords=FUNDROCK+MANAGEMENT+COMPANY+LIMITED,https://www.linkedin.com/search/results/people/?keywords=FUNDROCK+MANAGEMENT+COMPANY+LIMITED+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=FUNDROCK+MANAGEMENT+COMPANY+LIMITED+venture+capital,unresolved,older_registration
adv_signal,adv-168591,EHRENBERG CHESLER INVESTMENT ADVISORS LLC,EHRENBERG CHESLER INVESTMENT ADVISORS LLC,168591,802-130881,ERA,ACTIVE,2024-07-08,2026-03-30,SAN ANTONIO,TX,United States,210-472-1103,https://www.linkedin.com/in/justin-cummings-2509aa13/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/168591,https://www.linkedin.com/search/results/companies/?keywords=EHRENBERG+CHESLER+INVESTMENT+ADVISORS+LLC,https://www.linkedin.com/search/results/people/?keywords=EHRENBERG+CHESLER+INVESTMENT+ADVISORS+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=EHRENBERG+CHESLER+INVESTMENT+ADVISORS+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-313757,NYHAVN CAPITAL AB,NYHAVN CAPITAL AB,313757,802-130870,ERA,ACTIVE,2024-07-04,2026-03-27,STOCKHOLM,,Sweden,+46 706708643,https://www.nyhavn-capital.com/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/313757,https://www.linkedin.com/search/results/companies/?keywords=NYHAVN+CAPITAL+AB,https://www.linkedin.com/search/results/people/?keywords=NYHAVN+CAPITAL+AB+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=NYHAVN+CAPITAL+AB+venture+capital,unresolved,older_registration
adv_signal,adv-314900,WONDER FUND MANAGEMENT LLC,WONDER FUND MANAGEMENT LLC,314900,802-130869,ERA,ACTIVE,2024-07-03,2026-03-28,,,,206 790-4014,,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/314900,https://www.linkedin.com/search/results/companies/?keywords=WONDER+FUND+MANAGEMENT+LLC,https://www.linkedin.com/search/results/people/?keywords=WONDER+FUND+MANAGEMENT+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=WONDER+FUND+MANAGEMENT+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-331421,TRANSITION GLOBAL MANAGEMENT LIMITED,TRANSITION GLOBAL MANAGEMENT LIMITED,331421,802-130865,ERA,ACTIVE,2024-07-03,2026-03-26,"LONDON, UK",,United Kingdom,00447988936687,https://uk.linkedin.com/company/transitionventures,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/331421,https://www.linkedin.com/search/results/companies/?keywords=TRANSITION+GLOBAL+MANAGEMENT+LIMITED,https://www.linkedin.com/search/results/people/?keywords=TRANSITION+GLOBAL+MANAGEMENT+LIMITED+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=TRANSITION+GLOBAL+MANAGEMENT+LIMITED+venture+capital,unresolved,older_registration
adv_signal,adv-332175,SABANERA PRIVATE EQUITY MANAGER LLC,SABANERA PRIVATE EQUITY MANAGER LLC,332175,802-130864,ERA,ACTIVE,2024-07-03,2025-11-14,DORADO,PR,United States,787-796-5656,,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/332175,https://www.linkedin.com/search/results/companies/?keywords=SABANERA+PRIVATE+EQUITY+MANAGER+LLC,https://www.linkedin.com/search/results/people/?keywords=SABANERA+PRIVATE+EQUITY+MANAGER+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=SABANERA+PRIVATE+EQUITY+MANAGER+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-332149,DUNAMIS ASSET MANAGEMENT LIMITED,DUNAMIS ASSET MANAGEMENT LIMITED,332149,802-130862,ERA,ACTIVE,2024-07-02,2026-06-10,"GANGNAM-GU, SEOUL",,"Korea, South",070-4912-0068,http://www.dunamiscap.com/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/332149,https://www.linkedin.com/search/results/companies/?keywords=DUNAMIS+ASSET+MANAGEMENT+LIMITED,https://www.linkedin.com/search/results/people/?keywords=DUNAMIS+ASSET+MANAGEMENT+LIMITED+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=DUNAMIS+ASSET+MANAGEMENT+LIMITED+venture+capital,unresolved,older_registration
adv_signal,adv-328366,CIRRUS OIL & GAS CAPITAL MANAGEMENT LP,CIRRUS OIL & GAS CAPITAL MANAGEMENT LP,328366,802-130861,ERA,ACTIVE,2024-07-02,2026-03-31,DENVER,CO,United States,7138548734,https://cirrusog.com/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/328366,https://www.linkedin.com/search/results/companies/?keywords=CIRRUS+OIL+%26+GAS+CAPITAL+MANAGEMENT+LP,https://www.linkedin.com/search/results/people/?keywords=CIRRUS+OIL+%26+GAS+CAPITAL+MANAGEMENT+LP+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=CIRRUS+OIL+%26+GAS+CAPITAL+MANAGEMENT+LP+venture+capital,unresolved,older_registration
adv_signal,adv-330205,AMICUS INDIA CAPITAL PARTNERS LLP,AMICUS INDIA CAPITAL PARTNERS LLP,330205,802-130844,ERA,ACTIVE,2024-07-01,2026-06-17,"BANGALORE, KARNATAKA",,India,91 80 4631 6600,https://www.amicuscapital.in/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/330205,https://www.linkedin.com/search/results/companies/?keywords=AMICUS+INDIA+CAPITAL+PARTNERS+LLP,https://www.linkedin.com/search/results/people/?keywords=AMICUS+INDIA+CAPITAL+PARTNERS+LLP+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=AMICUS+INDIA+CAPITAL+PARTNERS+LLP+venture+capital,unresolved,older_registration
adv_signal,adv-329088,SINGH CAPITAL PARTNERS LLC,SINGH CAPITAL PARTNERS,329088,802-130846,ERA,ACTIVE,2024-07-01,2026-03-31,BETHESDA,MD,United States,240-418-2649,https://singhcap.com/,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/329088,https://www.linkedin.com/search/results/companies/?keywords=SINGH+CAPITAL+PARTNERS,https://www.linkedin.com/search/results/people/?keywords=SINGH+CAPITAL+PARTNERS+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=SINGH+CAPITAL+PARTNERS+venture+capital,unresolved,older_registration
adv_signal,adv-329364,ALTERRA AFRICA ACCELERATOR MANAGER,ALTERRA AFRICA ACCELERATOR MANAGER,329364,802-130848,ERA,ACTIVE,2024-07-01,2026-03-06,EBENE,,Mauritius,+230 594 260-7074,https://mu.linkedin.com/company/alterra-capital-partners,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/329364,https://www.linkedin.com/search/results/companies/?keywords=ALTERRA+AFRICA+ACCELERATOR+MANAGER,https://www.linkedin.com/search/results/people/?keywords=ALTERRA+AFRICA+ACCELERATOR+MANAGER+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=ALTERRA+AFRICA+ACCELERATOR+MANAGER+venture+capital,unresolved,older_registration
adv_signal,adv-329667,3ONE4 CAPITAL FME IFSC LLP,3ONE4 CAPITAL FME IFSC LLP,329667,802-130814,ERA,ACTIVE,2024-06-28,2026-06-29,"GIFT CITY, GANDHINAGAR, GUJARAT",,India,91 80503 19578,https://www.facebook.com/3one4capital/,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/329667,https://www.linkedin.com/search/results/companies/?keywords=3ONE4+CAPITAL+FME+IFSC+LLP,https://www.linkedin.com/search/results/people/?keywords=3ONE4+CAPITAL+FME+IFSC+LLP+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=3ONE4+CAPITAL+FME+IFSC+LLP+venture+capital,unresolved,older_registration
adv_signal,adv-331815,BHC TOPCO MANAGEMENT LLC,BHC TOPCO MANAGEMENT LLC,331815,802-130811,ERA,ACTIVE,2024-06-28,2026-03-30,WAYNE,PA,United States,267-342-6555,http://www.boathousecapital.com,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/331815,https://www.linkedin.com/search/results/companies/?keywords=BHC+TOPCO+MANAGEMENT+LLC,https://www.linkedin.com/search/results/people/?keywords=BHC+TOPCO+MANAGEMENT+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=BHC+TOPCO+MANAGEMENT+LLC+venture+capital,unresolved,older_registration
